city,sample,altitude_m,city_type,city_type_3,city_type_6,try_dir,expert_mode,exclude_non_ground_targets,expert_id,expert_region,kind,total_pixels,b0,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b61,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,b81,b82,b83,b84,b85,b86,b87,b88,b89,b90,b91,b92,b93,b94,b95,b96,b97,b98,b99,b100,b101,b102,b103,b104,b105,b106,b107,b108,b109,b110,b111,b112,b113,b114,b115,b116,b117,b118,b119,b120,b121,b122,b123,b124,b125,b126,b127,b128,b129,b130,b131,b132,b133,b134,b135,b136,b137,b138,b139,b140,b141,b142,b143,b144,b145,b146,b147,b148,b149,b150,b151,b152,b153,b154,b155,b156,b157,b158,b159,b160,b161,b162,b163,b164,b165,b166,b167,b168,b169,b170,b171,b172,b173,b174,b175,b176,b177,b178,b179
Chiang Mai,sample_04448,85.318,mixed_midrise,mixed_midrise,dense_block_midrise,TFGSeventyFourthTry74,3_experts,0,band4555_allcity_los,los_only,pred_los,65921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,3,2,2,2,3,4,5,4,10,9,13,195,725,929,1080,1836,2402,3489,3046,3705,3748,3362,5104,5308,5985,9603,8376,4562,2186,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04449,198.965,mixed_midrise,mixed_midrise,dense_block_midrise,TFGSeventyFourthTry74,3_experts,0,ground_truth,full,target_los,102485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,30,121,466,2779,6198,7527,9284,10424,10215,9184,7667,6846,5875,4414,3735,3189,2911,2589,2472,2051,1617,1187,507,236,303,0,113,101,152,0,73,37,59,0,21,20,29,0,8,3,9,6,4,1,6,3,0,1,2,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04449,198.965,mixed_midrise,mixed_midrise,dense_block_midrise,TFGSeventyFourthTry74,3_experts,0,ground_truth,full,target_nlos,16569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,11,26,49,176,126,283,570,511,1124,1207,2033,1871,2649,2173,1607,519,317,1183,0,14,26,23,0,9,16,15,0,2,4,7,0,3,1,2,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04449,198.965,mixed_midrise,mixed_midrise,dense_block_midrise,TFGSeventyFourthTry74,3_experts,0,band4555_allcity_los,los_only,pred_los,102485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,1,2,1,2,1,2,0,1,2,1,5,2,6,5,7,13,20,29,143,715,953,1671,2255,2965,3907,4070,4854,4819,5133,7882,8229,10927,16169,14265,9057,3881,483,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04450,62.864,mixed_midrise,mixed_midrise,dense_block_midrise,TFGSeventyFourthTry74,3_experts,0,ground_truth,full,target_los,51658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,52,239,441,718,985,1320,1637,1878,2166,2307,2497,2910,3530,4047,3991,3856,3623,3265,2987,2334,1719,1222,994,817,621,426,284,189,132,115,91,75,59,0,22,18,28,0,8,5,9,0,4,5,4,0,0,1,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04450,62.864,mixed_midrise,mixed_midrise,dense_block_midrise,TFGSeventyFourthTry74,3_experts,0,ground_truth,full,target_nlos,38453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,80,89,71,128,145,137,306,450,836,948,1217,1656,2045,2052,2532,1898,2936,3405,5583,4719,3318,1576,822,0,196,717,338,0,50,21,47,0,17,18,16,0,10,7,9,5,2,5,4,2,2,4,0,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04450,62.864,mixed_midrise,mixed_midrise,dense_block_midrise,TFGSeventyFourthTry74,3_experts,0,band4555_allcity_los,los_only,pred_los,51658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,2,1,1,1,3,5,5,2,7,10,18,207,729,904,968,1317,1788,3265,2700,2961,3042,2926,3954,3971,4651,6908,6627,2563,1908,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04451,116.500,open_lowrise,open_lowrise,mixed_compact_midrise,TFGSeventyFourthTry74,3_experts,0,ground_truth,full,target_los,153307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,1399,3398,5369,7845,9551,11704,14545,14809,13225,11292,10338,8667,7242,6132,5202,4802,4485,4024,3957,3029,1179,211,155,119,174,0,58,45,75,0,23,14,30,0,22,11,7,0,3,3,3,1,3,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04451,116.500,open_lowrise,open_lowrise,mixed_compact_midrise,TFGSeventyFourthTry74,3_experts,0,ground_truth,full,target_nlos,7409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,25,9,833,523,132,813,612,868,214,472,2136,749,0,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04451,116.500,open_lowrise,open_lowrise,mixed_compact_midrise,TFGSeventyFourthTry74,3_experts,0,band4555_allcity_los,los_only,pred_los,153307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,367,1007,2028,3751,5313,6687,8557,12154,13509,16628,21905,25701,21044,11479,3172,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04452,126.952,open_lowrise,open_lowrise,mixed_compact_midrise,TFGSeventyFourthTry74,3_experts,0,ground_truth,full,target_los,155946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616,2726,5129,7396,9568,11893,14718,15629,14170,11552,10292,8944,7555,6166,5374,4852,4580,4367,3994,3468,1809,328,170,138,168,0,62,45,75,0,27,17,35,0,19,12,13,0,6,11,1,3,6,1,3,1,2,0,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04452,126.952,open_lowrise,open_lowrise,mixed_compact_midrise,TFGSeventyFourthTry74,3_experts,0,ground_truth,full,target_nlos,4694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,26,38,949,449,79,648,551,834,158,203,742,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04452,126.952,open_lowrise,open_lowrise,mixed_compact_midrise,TFGSeventyFourthTry74,3_experts,0,band4555_allcity_los,los_only,pred_los,155946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,420,1039,2138,3815,5355,6730,8556,12275,13590,16805,22525,26232,21493,11661,3307,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04453,61.864,open_lowrise,open_lowrise,mixed_compact_midrise,TFGSeventyFourthTry74,3_experts,0,ground_truth,full,target_los,125258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,348,842,1731,2999,4409,5790,6770,8290,9881,11112,11125,9621,9441,7700,8637,6661,4858,4302,3829,3177,1810,620,373,206,164,133,87,135,0,40,36,45,0,7,3,13,0,0,3,3,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04453,61.864,open_lowrise,open_lowrise,mixed_compact_midrise,TFGSeventyFourthTry74,3_experts,0,ground_truth,full,target_nlos,30287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,32,21,9,329,1108,1430,1714,1362,1073,4069,6144,7270,0,787,474,2784,0,1419,20,75,0,19,29,41,0,22,21,14,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04453,61.864,open_lowrise,open_lowrise,mixed_compact_midrise,TFGSeventyFourthTry74,3_experts,0,band4555_allcity_los,los_only,pred_los,125258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454,1251,2232,4534,6164,7986,11344,12659,14866,18849,20130,13736,9051,1998,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04454,233.185,open_lowrise,open_lowrise,mixed_compact_midrise,TFGSeventyFourthTry74,3_experts,0,ground_truth,full,target_los,169486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,100,5633,12436,17495,21813,19075,13947,11782,10309,9077,7195,6145,5405,4870,4830,4908,5167,4580,3148,1115,122,0,58,53,61,0,29,23,24,0,22,7,21,0,3,3,2,4,4,2,2,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04454,233.185,open_lowrise,open_lowrise,mixed_compact_midrise,TFGSeventyFourthTry74,3_experts,0,ground_truth,full,target_nlos,1755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,4,346,95,143,192,86,420,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04454,233.185,open_lowrise,open_lowrise,mixed_compact_midrise,TFGSeventyFourthTry74,3_experts,0,band4555_allcity_los,los_only,pred_los,169486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33,639,1182,2694,4005,5554,6877,8925,12741,14331,18183,25441,28733,23476,13162,3506,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04455,45.145,open_lowrise,open_lowrise,mixed_compact_midrise,TFGSeventyFourthTry74,3_experts,0,ground_truth,full,target_los,103415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,195,555,1030,2127,3415,4674,6325,7337,8680,9826,9990,8436,7902,7096,6391,5363,4185,3450,2619,1690,861,481,236,156,107,84,45,65,0,22,24,16,0,5,7,6,0,1,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04455,45.145,open_lowrise,open_lowrise,mixed_compact_midrise,TFGSeventyFourthTry74,3_experts,0,ground_truth,full,target_nlos,41082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,45,46,53,122,477,734,1311,2414,2280,3602,3853,4796,9583,0,2557,1573,4501,0,1718,170,799,0,103,64,106,0,37,29,30,29,16,16,6,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiang Mai,sample_04455,45.145,open_lowrise,open_lowrise,mixed_compact_midrise,TFGSeventyFourthTry74,3_experts,0,band4555_allcity_los,los_only,pred_los,103415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,436,1443,2466,4672,7240,10476,11811,13617,16946,17939,11323,4538,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
